DexNumber,Name,Category,Ability1,Ability2,HiddenAbility,Generation,Hp,Attack,Defense,SpecialAttack,SpecialDefense,Speed,TotalStats,Weight,Height,GenderProbM,NoGender,CatchRate,EggCycles,LevelingRate,BaseFriendship,IsLegendary,IsMythical,IsUltraBeast,HasMega,EvoStage,TotalEvoStages,PreevoName,Type_Bug,Type_Dark,Type_Dragon,Type_Electric,Type_Fairy,Type_Fighting,Type_Fire,Type_Flying,Type_Ghost,Type_Grass,Type_Ground,Type_Ice,Type_Normal,Type_Poison,Type_Psychic,Type_Rock,Type_Steel,Type_Water,DamageFromNormal,DamageFromFighting,DamageFromFlying,DamageFromPoison,DamageFromGround,DamageFromRock,DamageFromBug,DamageFromGhost,DamageFromSteel,DamageFromFire,DamageFromWater,DamageFromGrass,DamageFromElectric,DamageFromPsychic,DamageFromIce,DamageFromDragon,DamageFromDark,DamageFromFairy,Egg_Amorphous,Egg_Bug,Egg_Ditto,Egg_Dragon,Egg_Fairy,Egg_Field,Egg_Flying,Egg_Grass,Egg_Human-Like,Egg_Mineral,Egg_Monster,Egg_No Eggs Discovered,Egg_Water 1,Egg_Water 2,Egg_Water 3
850,Sizzlipede,Radiator Pokémon,Flash Fire,White Smoke,Flame Body,8,50,65,45,50,50,45,305,1.0,0.7,0.5,0,190,20,1000000,50,0,0,0,0,1,2,No Preevolution,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,2.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,2.0,0.25,1.0,1.0,0.5,1.0,1.0,0.5,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0
851,Centiskorch,Radiator Pokémon,Flash Fire,White Smoke,Flame Body,8,100,115,65,90,90,65,525,120.0,3.0,0.5,0,75,20,1000000,50,0,0,0,0,2,2,Sizzlipede,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,2.0,1.0,1.0,4.0,0.5,1.0,0.5,1.0,2.0,0.25,1.0,1.0,0.5,1.0,1.0,0.5,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0
852,Clobbopus,Tantrum Pokémon,Limber,None,Technician,8,50,68,60,50,50,32,310,4.0,0.6,0.5,0,180,25,1059860,50,0,0,0,0,1,2,No Preevolution,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0
853,Grapploct,Jujitsu Pokémon,Limber,None,Technician,8,80,118,90,70,80,42,480,39.0,1.6,0.5,0,45,25,1059860,50,0,0,0,0,2,2,Clobbopus,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,0,0
854,Sinistea,Black Tea Pokémon,Weak Armor,None,Cursed Body,8,40,45,45,74,54,50,308,0.2,0.1,0.5,1,120,20,1000000,50,0,0,0,0,1,2,No Preevolution,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
855,Polteageist,Black Tea Pokémon,Weak Armor,None,Cursed Body,8,60,65,65,134,114,70,508,0.4,0.2,0.5,1,60,20,1000000,50,0,0,0,0,2,2,Sinistea,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
856,Hatenna,Calm Pokémon,Healer,Anticipation,Magic Bounce,8,42,30,45,56,53,39,265,3.4,0.4,0.0,0,235,20,1250000,50,0,0,0,0,1,3,No Preevolution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0
857,Hattrem,Serene Pokémon,Healer,Anticipation,Magic Bounce,8,57,40,65,86,73,49,370,4.8,0.6,0.0,0,120,20,1250000,50,0,0,0,0,2,3,Hatenna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0
858,Hatterene,Silent Pokémon,Healer,Anticipation,Magic Bounce,8,57,90,95,136,103,29,510,5.1,2.1,0.0,0,45,20,1250000,50,0,0,0,0,3,3,Hattrem,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.25,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0
859,Impidimp,Wily Pokémon,Prankster,Frisk,Pickpocket,8,45,45,30,55,40,50,265,5.5,0.4,1.0,0,255,20,1000000,50,0,0,0,0,1,3,No Preevolution,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,2.0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0
860,Morgrem,Devious Pokémon,Prankster,Frisk,Pickpocket,8,65,60,45,75,55,70,370,12.5,0.8,1.0,0,120,20,1000000,50,0,0,0,0,2,3,Impidimp,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,2.0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0
861,Grimmsnarl,Bulk Up Pokémon,Prankster,Frisk,Pickpocket,8,95,120,65,95,75,60,510,61.0,1.5,1.0,0,45,20,1000000,50,0,0,0,0,3,3,Morgrem,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,2.0,0,0,0.0,0,1,0,0,0,1,0,0,0,0,0,0
862,Obstagoon,Blocking Pokémon,Reckless,Guts,Defiant,8,93,90,101,60,81,95,520,46.0,1.6,0.5,0,45,15,1000000,50,0,0,0,0,3,3,Galarian Linoone,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,2.0,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0
863,Perrserker,Viking Pokémon,Battle Armor,Tough Claws,Steely Spirit,8,70,110,100,50,60,50,440,28.0,0.8,0.5,0,90,20,1000000,50,0,0,0,0,2,2,Galarian Meowth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0
864,Cursola,Coral Pokémon,Weak Armor,None,Perish Body,8,60,95,50,145,130,30,510,0.4,1.0,0.25,0,30,20,800000,50,0,0,0,0,2,2,Galarian Corsola,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1
865,Sirfetch'd,Wild Duck Pokémon,Steadfast,None,Scrappy,8,62,135,95,68,82,65,507,117.0,0.8,0.5,0,45,20,1000000,50,0,0,0,0,2,2,Galarian Farfetch'd,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0
866,Mr. Rime,Comedian Pokémon,Tangled Feet,Screen Cleaner,Ice Body,8,80,85,75,110,100,70,520,58.2,1.5,0.5,0,45,25,1000000,50,0,0,0,0,3,3,Galarian Mr. Mime,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0,0,0.0,0,0,0,0,0,1,0,0,1,0,0,0
867,Runerigus,Grudge Pokémon,Wandering Spirit,None,None,8,58,95,145,50,105,30,483,66.6,1.6,0.5,0,90,25,1000000,50,0,0,0,0,2,2,Galarian Yamask,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
868,Milcery,Cream Pokémon,Sweet Veil,None,Aroma Veil,8,45,40,40,50,61,34,270,0.3,0.2,0.0,0,200,20,1000000,50,0,0,0,0,1,2,No Preevolution,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
869,Alcremie Vanilla Cream,Cream Pokémon,Sweet Veil,None,Aroma Veil,8,65,60,75,110,121,64,495,0.5,0.3,0.0,0,100,20,1000000,50,0,0,0,0,2,2,Milcery,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0
870,Falinks,Formation Pokémon,Battle Armor,None,Defiant,8,65,100,100,70,60,75,470,62.0,3.0,0.5,1,45,25,1000000,50,0,0,0,0,1,1,No Preevolution,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,0,0,0.0,0,1,0,0,0,0,1,0,0,0,0,0
871,Pincurchin,Sea Urchin Pokémon,Lightning Rod,None,Electric Surge,8,48,101,95,91,85,15,435,1.0,0.3,0.5,0,75,20,1000000,50,0,0,0,0,1,1,No Preevolution,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0
872,Snom,Worm Pokémon,Shield Dust,None,Ice Scales,8,30,25,35,45,30,20,185,3.8,0.3,0.5,0,190,20,1000000,50,0,0,0,0,1,2,No Preevolution,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,2.0,4.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0
873,Frosmoth,Frost Moth Pokémon,Shield Dust,None,Ice Scales,8,70,65,60,125,90,65,475,42.0,1.3,0.5,0,75,20,1000000,50,0,0,0,0,2,2,Snom,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,2.0,1.0,0.5,4.0,1.0,1.0,2.0,4.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0,1,0.0,0,0,0,0,0,0,0,0,1,0,0,0
874,Stonjourner,Big Rock Pokémon,Power Spot,None,None,8,100,125,135,20,20,70,470,520.0,2.5,0.5,0,60,25,1250000,50,0,0,0,0,1,1,No Preevolution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.5,2.0,0.5,0.5,2.0,1.0,1.0,1.0,2.0,0.5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0
875,Eiscue Ice Face,Penguin Pokémon,Ice Face,None,None,8,75,80,110,65,90,50,470,89.0,1.4,0.5,0,60,25,1250000,50,0,0,0,0,1,1,No Preevolution,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0
875,Eiscue Noice Face,Penguin Pokémon,Ice Face,None,None,8,75,80,70,65,50,130,470,89.0,1.4,0.5,0,60,25,1250000,50,0,0,0,0,1,1,No Preevolution,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0,0,0.0,0,0,1,0,0,0,0,0,0,1,0,0
876,Indeedee Male,Emotion Pokémon,Inner Focus,Synchronize,Psychic Surge,8,70,55,65,95,105,85,475,28.0,0.9,0.5,0,30,40,800000,140,0,0,0,0,1,1,No Preevolution,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0
876,Indeedee Female,Emotion Pokémon,Own Tempo,Synchronize,Psychic Surge,8,70,55,65,95,105,85,475,28.0,0.9,0.5,0,30,40,800000,140,0,0,0,0,1,1,No Preevolution,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,0
877,Morpeko Full Belly Mode,Two-Sided Pokémon,Hunger Switch,None,None,8,58,95,58,70,58,97,436,3.0,0.3,0.5,0,180,10,1000000,50,0,0,0,0,1,1,No Preevolution,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,2.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0
877,Morpeko Hangry Mode,Two-Sided Pokémon,Hunger Switch,None,None,8,58,95,58,70,58,97,436,3.0,0.3,0.5,0,180,10,1000000,50,0,0,0,0,1,1,No Preevolution,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.5,1.0,2.0,1.0,2.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,0.5,2.0,0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0
878,Cufant,Copperderm Pokémon,Sheer Force,None,Heavy Metal,8,72,80,49,40,49,40,330,100.0,1.2,0.5,0,190,25,1000000,50,0,0,0,0,1,2,No Preevolution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0
879,Copperajah,Copperderm Pokémon,Sheer Force,None,Heavy Metal,8,122,130,69,80,69,30,500,650.0,3.0,0.5,0,90,25,1000000,50,0,0,0,0,2,2,Cufant,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,2.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0
880,Dracozolt,Fossil Pokémon,Volt Absorb,Hustle,Sand Rush,8,90,100,90,80,70,75,505,190.0,1.8,0.5,1,45,35,1250000,50,0,0,0,0,1,1,No Preevolution,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.25,1.0,2.0,2.0,1.0,2.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
881,Arctozolt,Fossil Pokémon,Volt Absorb,Static,Slush Rush,8,90,100,90,90,80,55,505,150.0,2.3,0.5,1,45,35,1250000,50,0,0,0,0,1,1,No Preevolution,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,2.0,0.5,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
882,Dracovish,Fossil Pokémon,Water Absorb,Strong Jaw,Sand Rush,8,90,90,100,70,80,75,505,215.0,2.3,0.5,1,45,35,1250000,50,0,0,0,0,1,1,No Preevolution,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,0.25,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
883,Arctovish,Fossil Pokémon,Water Absorb,Ice Body,Slush Rush,8,90,90,100,80,90,55,505,175.0,2.0,0.5,1,45,35,1250000,50,0,0,0,0,1,1,No Preevolution,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
884,Duraludon,Alloy Pokémon,Light Metal,Heavy Metal,Stalwart,8,70,95,115,120,50,85,535,40.0,1.8,0.5,0,45,30,1000000,50,0,0,0,0,1,2,No Preevolution,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,2.0,0.5,0.0,2.0,0.5,0.5,1.0,0.5,1.0,0.5,0.25,0.5,0.5,1.0,1.0,1.0,1.0,0,0,0.0,1,0,0,0,0,0,1,0,0,0,0,0
885,Dreepy,Lingering Pokémon,Clear Body,Infiltrator,Cursed Body,8,28,60,30,40,30,82,270,2.0,0.5,0.5,0,45,40,1250000,50,0,0,0,0,1,3,No Preevolution,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,2.0,2.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0
886,Drakloak,Caretaker Pokémon,Clear Body,Infiltrator,Cursed Body,8,68,80,50,60,50,102,410,11.0,1.4,0.5,0,45,40,1250000,50,0,0,0,0,2,3,Dreepy,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,2.0,2.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0
887,Dragapult,Stealth Pokémon,Clear Body,Infiltrator,Cursed Body,8,88,120,75,100,75,142,600,50.0,3.0,0.5,0,45,40,1250000,50,0,0,0,0,3,3,Drakloak,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,2.0,2.0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0
888,Zacian Hero Of Many Battles,Warrior Pokémon,Intrepid Sword,None,None,8,92,120,115,80,115,138,660,110.0,2.8,0.5,1,10,120,1250000,0,1,0,0,0,1,1,No Preevolution,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
888,Zacian Crowned Sword,Warrior Pokémon,Intrepid Sword,None,None,8,92,150,115,80,115,148,700,110.0,2.8,0.5,1,10,120,1250000,0,1,0,0,0,1,1,No Preevolution,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,1.0,0.5,0.0,2.0,0.5,0.25,1.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
889,Zamazenta Hero Of Many Battles,Warrior Pokémon,Dauntless Shield,None,None,8,92,120,115,80,115,138,660,210.0,2.9,0.5,1,10,120,1250000,0,1,0,0,0,1,1,No Preevolution,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
889,Zamazenta Crowned Shield,Warrior Pokémon,Dauntless Shield,None,None,8,92,120,140,80,140,128,700,210.0,2.9,0.5,1,10,120,1250000,0,1,0,0,0,1,1,No Preevolution,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,2.0,1.0,0.0,2.0,0.25,0.25,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
890,Eternatus,Gigantic Pokémon,Pressure,None,None,8,140,85,95,145,95,130,690,950.0,20.0,0.5,1,255,120,1250000,0,1,0,0,0,1,1,No Preevolution,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.5,1.0,0.5,2.0,1.0,0.5,1.0,1.0,0.5,0.5,0.25,0.5,2.0,2.0,2.0,1.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
891,Kubfu,Wushu Pokémon,Inner Focus,None,None,8,60,90,60,53,50,72,385,12.0,0.6,0.875,0,3,120,1250000,50,1,0,0,0,1,2,No Preevolution,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
892,Urshifu Single Strike Style,Wushu Pokémon,Unseen Fist,None,None,8,100,130,100,63,60,97,550,105.0,1.9,0.875,0,3,120,1250000,50,1,0,0,0,2,2,Kubfu,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.25,4.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
892,Urshifu Rapid Strike Style,Wushu Pokémon,Unseen Fist,None,None,8,100,130,100,63,60,97,550,105.0,1.9,0.875,0,3,120,1250000,50,1,0,0,0,2,2,Kubfu,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,0.5,2.0,2.0,2.0,0.5,1.0,0.5,2.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
893,Zarude,Rogue Monkey Pokémon,Leaf Guard,None,None,8,105,120,105,70,95,105,600,70.0,1.8,0.5,1,3,120,1250000,0,0,1,0,0,1,1,No Preevolution,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,2.0,2.0,2.0,0.5,1.0,4.0,0.5,1.0,2.0,0.5,0.5,0.5,0.0,2.0,1.0,0.5,2.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
894,Regieleki,Electron Pokémon,Transistor,None,None,8,80,100,50,100,50,200,580,145.0,1.2,0.5,1,3,120,1250000,35,1,0,0,0,1,1,No Preevolution,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
895,Regidrago,Dragon Orb Pokémon,Dragon's Maw,None,None,8,200,100,50,100,50,80,580,200.0,2.1,0.5,1,3,120,1250000,35,1,0,0,0,1,1,No Preevolution,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,2.0,2.0,1.0,2.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
896,Glastrier,Wild Horse Pokémon,Chilling Neigh,None,None,8,100,145,130,65,110,30,580,800.0,2.2,0.5,1,3,120,1250000,35,1,0,0,0,1,1,No Preevolution,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
897,Spectrier,Swift Horse Pokémon,Grim Neigh,None,None,8,100,65,60,145,80,130,580,44.5,2.0,0.5,1,3,120,1250000,35,0,0,0,0,1,1,No Preevolution,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
898,Calyrex,King Pokémon,Unnerve,None,None,8,100,80,80,80,80,80,500,7.7,1.1,0.5,1,3,120,1250000,100,1,0,0,0,1,1,No Preevolution,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0,0.5,2.0,2.0,0.5,1.0,4.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,2.0,1.0,2.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
898,Calyrex Ice Rider,King Pokémon,As One,None,None,8,100,85,80,165,100,150,680,7.7,1.1,0.5,1,3,120,1250000,100,1,0,0,0,1,1,No Preevolution,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
898,Calyrex Shadow Rider,King Pokémon,As One,None,None,8,100,85,80,165,100,150,680,7.7,1.1,0.5,1,3,120,1250000,100,1,0,0,0,1,1,No Preevolution,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,0,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0
